text,label,username,likes,datetime
Tetap waspada dan utamakan protokol kesehatan saudara2 ...supaya Semarang jadi nol positif 🙏,positive,username7775,1,2020-08-06
Mantap min....👍👍👍👍💪💪,positive,username7776,0,2020-08-06
Walah Krapyak nambah ...😵,negative,username7777,1,2020-08-06
Alhamdulillah semoga terus menurun,positive,username7778,1,2020-08-06
Jatisari nambah terus😭,negative,username7779,0,2020-08-06
"pak,SMPN 40 Semarang udah ada guru kena corona...udah masuk di TV beritanya,usul kalau guru SMPN 40 di swag semua pak",negative,username7780,1,2020-08-06
👏👏👏,positive,username7781,0,2020-08-07
Amien🤗,positive,username7782,0,2020-08-07
Semoga segera berakhir belajar mengajar bisa d mulai lg dgn tatap muka jd suamiku bisa kerja lg aamiin,positive,username7783,0,2020-08-07
Tembalang tolong digalakan pemakaian maskernya...😢😢,negative,username7784,1,2020-08-07
plombokan malah nambah jiannn,negative,username7785,0,2020-08-07
Alhamdulillah..semarang turun terus..tp nasional nambah terus 😭,positive,username7786,0,2020-08-07
Semtim medun terus🙌,positive,username7787,0,2020-08-07
"Mimin DKK yg baik , yth pak wali @username bisakah test massal diperbanyak lagi di tempat2 publik yg ramai ? Termasuk cafe2 dan resto ? Strategi test2 dadakan itu sdh bagus tp mhn bisa diperluas lagi ke tempat2 kerumunan seperti yg saya sebut. Agak khawatir jg dg predikat zona merah 4 minggu terus menerus dan peringkat no 2 jml kematian seIndonesia. Jml positif tinggi krn jml test menurut saya nggk apa2, yg penting ketahuan dan bisa segera diisolasi/diobati. Dg demikian angka penularan & angka kematian bisa turun. Begitu pak. Tetap semangat",negative,username7788,2,2020-08-07
Alhamdulillah ya Allah.... #semarang,positive,username7789,0,2020-08-07
Alhamdulillah....smoga terus turun..,positive,username7790,0,2020-08-07
Puji Tuhan udah turun semoga cepat sehat semua ya .Amin.,positive,username7791,0,2020-08-07
"Halo @username saya ada DM ya, mohon dijawab. Terima kasih",neutral,username7792,0,2020-08-07
"Malam.min saya mau tanya ,kata teman saya data corona ini tidak valid apa itu benar min ....toolong di jawab ya supaya jelas terimakasih @username",negative,username7793,0,2020-08-07
"Semoga wabah ini segera berlalu, biar anakku bisa sekolah lagi.. 🙏🙏",positive,username7794,0,2020-08-07
Min emg semarang zona hitam ya?,neutral,username7795,0,2020-08-05
"Smoga penurun kasus bisa terus berlanjut, kota semarang bisa benar² bebas dan aman dari virus corona...yang paling penting setiap unsur masyarakat bersatu padu dan tertib dalam protokol kesehatan,..jangan lupa masing depan rumah warga tersedia tempat cuci tangan plus sabun dan sanitezer...biasakan keluar rumah wajib pakai masker...mulai dari diri sendiri dan keluarga insya Alloh kota semarang segera pulih ,sehat dan aman...🙏",positive,username7796,12,2020-08-05
Status turun tapi tlogosari kulon naik 2..,negative,username7797,0,2020-08-05
Tenane ahh,negative,username7798,3,2020-08-05
Lainnya turun tembalang tetap stabil.... Hadehh ada apa dengan tembalang????,negative,username7799,1,2020-08-05
"Mau tanya min,apakah penurunan sprti ini masuk kategori smrg zona hitam",neutral,username7800,1,2020-08-05
Hahha tyt Ada Yang hapus commen2 tyt takut malu,neutral,username7801,1,2020-08-05
❤️ yok jaga kesehatan teman teman,positive,username7802,1,2020-08-05
Pak admin @username Pak terawan masih ngantor di smrg?,neutral,username7803,1,2020-08-05
"Wonodri sempat hilang, duh nongol lagi.",negative,username7804,0,2020-08-05
Min.. penurunan nya itu karena sembuh semua?,neutral,username7805,0,2020-08-05
"Ayo turun terus..semangat sehat ya minkes..dan semua nakes juga sebagai frontliners..semoga sehat selalu, semangat selaluuuu.......semoga vaksin nya segera bisa didistribusikan..aamiin..",positive,username7806,1,2020-08-06
"Mari gunakan masker , masih banyak masyarakat yang tidak menggunakan masker . Mari bangunkan rasa kesadaran diri 🙂",positive,username7807,3,2020-08-06
"Alhamdulillah,smg turun terus angkanya....dan Qt Isa aman.tp ttp protokol kshtn jgn LP,jd g naek lagi angkanya.smgt wat wrga smrg👍👍👍🙏🙏",positive,username7808,0,2020-08-06
Tuhan jamah sembuhkan mereka yg sakit agar kembali sehat semua.Amin.,positive,username7809,0,2020-08-06
Mohon izin share,neutral,username7810,0,2020-08-05
Ijin share njih...mari kita dukung bersama....👍👍🙏🙏,positive,username7811,0,2020-08-05
Hebat dan sungguh bagus,positive,username7812,0,2020-08-06
Admin @username bisa minta file ai/cdr.nya buat kami cetak untuk kampung siaga candi hebat???,neutral,username7813,0,2020-09-10
#kampungsiagacandihebat,neutral,username7814,0,2021-02-10
🤣🤣🤣🤣🤣🤣👍👍,positive,username7815,1,2020-08-05
Pakai aplikasi apa to,neutral,username7816,0,2020-08-05
😂😂😂😂😂😂keren walikotaq.... 😍😍😍😍,positive,username7817,0,2020-08-05
❤️👏,positive,username7818,0,2020-08-05
😂😂😂😂😂😂,positive,username7819,0,2020-08-05
Cara download e pie Ki pak 😂😂,neutral,username7820,1,2020-08-05
🤓🤓🤓,positive,username7821,0,2020-08-05
Walikota ku👍,positive,username7822,1,2020-08-05
😂😂😂😭,positive,username7823,0,2020-08-05
Maksude piye pak... 😂😂,positive,username7824,0,2020-08-05
😂😂😂 👍,positive,username7825,0,2020-08-05
😂😍👍,positive,username7826,0,2020-08-05
"Banyu kendi isi ne santen, meh mangan malah rak ono banyu ngombene.. Bapak hendi sak dereng e ngapunten,, njenengan memang ono ono wae... 😅 😅 😅",neutral,username7827,0,2020-08-05
Tuku Pasir neng Nggonku..,neutral,username7828,0,2020-08-05
"tuku yuyu ning pudak payung, i love you cuyunggg @username 🤮🤣",neutral,username7829,0,2020-08-05
Isin save min 😂,neutral,username7830,0,2020-08-05
Pak Hendi jg tiktokan ya...mantep,neutral,username7831,0,2020-08-07
Nice pak 😂😂,positive,username7832,0,2020-09-03
Mudhun terus yoh..💪💪,positive,username7833,3,2020-08-04
"huruf ""W""",neutral,username7834,0,2020-08-04
Semarangku,positive,username7835,0,2020-08-04
Ayoo.. Semarang ku.. Kemballah normal..,positive,username7836,0,2020-08-04
"Turun terus,banyak yang sembuh...amiiiiin",positive,username7837,0,2020-08-04
"Turun terus,banyak yang sembuh...amiiiiin",positive,username7838,0,2020-08-04
Kenapa sukorejo naik teroooosss,negative,username7839,1,2020-08-04
🤗,positive,username7840,1,2020-08-04
👏,positive,username7841,0,2020-08-04
Mksh infonya....mari kita sama2 berjuang....sehat2 n smangat slalu..🙏,positive,username7842,0,2020-08-04
Yg kmrn dah putih...skrg ngepink lagi... 😢,negative,username7843,0,2020-08-05
Alhamdulillah turun. Bismillah semoga turun truz. Segera hilangkan wabah ini ya Allah😇,positive,username7844,0,2020-08-05
ayo to gek endang ilang,positive,username7845,0,2020-08-05
Jatisari nambah terus😭,negative,username7846,0,2020-08-05
Alhamdulillah ..Smoga turun,positive,username7847,0,2020-08-05
Yess turun terus... Alhamdulillah,positive,username7848,0,2020-08-05
"Semakin hari semakin dekat,ayo semarangku 🙌🙌🙌",positive,username7849,0,2020-08-05
"Mohon dipahami. Walaupun jumlah positif covid berkurang, bukan berarti aman untuk lepas masker. Karena hari ini terlihat banyak yg tidak lagi mengenakan masker. Kalau terus seperti ini (lepas masker begitu angka positif covid turun), tdk akan selesai-selesai. Akan jadi ' kurva huruf W' terus.",positive,username7850,0,2020-08-05
Kui sukorejo kok mundak terus daerah ndi yaa min?? Bisa dijelasin min?? Takutnya smua pernyakit skrg di bilang covid????,negative,username7851,0,2020-08-05
"Semarang, yoh iso yoh💪",positive,username7852,0,2020-08-05
Tetep semangat menyusui @username 😊,neutral,username7853,0,2020-08-04
Semangat untuk ibu menyusui selalu mengASIhi anak nya @username #salamsemarangsehat #dkksemarang #pekanasisedunia2020 🤗🤗🤗 anak aku genap 2th 7 agustus ttp mengASIHi juaa 😊😊,neutral,username7854,0,2020-08-04
Semangat buat aku yang semangat mengASIhi 😚,neutral,username7855,0,2020-08-04
"❤️❤️❤️❤️ udah mau 15 bulan,tetep semangat menyusui karena si embul masih fullasi😊",neutral,username7856,0,2020-08-04
Semangat buat semua busui 🙂🙂 luv dari aku yg eping💟,neutral,username7857,0,2020-08-05
👏👏👏,positive,username7858,0,2020-08-05
"Ya Allah mijen naik lagi, kemarin udah turun lo😭",negative,username7859,2,2020-08-03
"Masih banyak yg pd enggak mau dng kesadaran untuk memakai masker, jaga jarak dan cuci tangan. Pakai masker yg utama.",negative,username7860,4,2020-08-03
Wates muncul lg 😪😪,negative,username7861,1,2020-08-03
Pekunden kok nambh terus ya min . Tapi ga tau Pekunden sebelah mana nya 😭 @username,negative,username7862,1,2020-08-03
@username,neutral,username7863,0,2020-08-03
@username,neutral,username7864,0,2020-08-03
Hny melihat dr kejauhan.....tanpa memandang langsung....,neutral,username7865,0,2020-08-03
Banyumanik munggah terus..kon do nggo masker manut protokol kok angel men.. 😢😒,negative,username7866,4,2020-08-03
@username masih diadakan test masak tidak??,neutral,username7867,1,2020-08-03
"seperti huruf ""W""",neutral,username7868,1,2020-08-03
"Yang pada ngopi"" terutama.. msi banyak tempat"" cafe yg justru jdi tempat kumpul buat nongkrong"".. banyak yg bergerombol, ketawa"" bercanda"" smpe muncrat"" ngomongnya, nda pke masker, nda jaga jarak.. kayak gtu kok virusnya nda bakal pindah"" ke orang"".. ngopi di rumah kan bisa murah lagi dan aman.. nda afdol klo minum kopi cm seharga 15-30rban bisa ngalahin test swab virus yg harganya jutaan dan ndatau kita kena virus apa kita nyebar virus yg nda di sengaja.. bikin rugi orang lain dan kita sendiri. Apalagi temen kita sendiri..",negative,username7869,4,2020-08-03
"Pd menikmatin masa covid 19 ,g sadar” yg 1 g bermasker ,lawan bicara bermasker,duduk” bergerombol.sebagian rakyat g rindu masa tak bercovid 19,sadarlah hai sdra” ku... jgn memelihara covid 19 smpi virus betah di indonesia ,salam sehat amin 🙏🏿🙏🏿🙏🏿❤️❤️❤️🇲🇨🇲🇨🇲🇨",positive,username7870,1,2020-08-03
semoga kaliwiru tidak ada yg kena covid lagi.semoga yg lg di karantina segera sembuh Dan bisa berkumpul dengan keluarganya lg amin😢😢😢,positive,username7871,0,2020-08-04
Alhamdulillah randusari 0,positive,username7872,0,2020-08-04
Munggah medun koyok eskalator mall .. tetap waspada dan jaga kesehatan..,negative,username7873,0,2020-08-04
Min.. ini data yg opnam di RS atau pasien RS dan yg dikarantina di rumdin?,neutral,username7874,0,2020-08-04
Semoga temen temen yang lain segera sembuh🙏🙏 dan kota semarang bebas covid 19 ya Allah🙏🙏🙏,positive,username7875,4,2020-08-03
Amin YRA...,positive,username7876,0,2020-08-03
❤️,positive,username7877,0,2020-08-03
Amiin,positive,username7878,0,2020-08-03
setelah nonton vidion diatas jadi pengen diisolasi😁 soalnya kenapa tiap hari merasa terhibur makan terjamin ada Snack diajarkan pola hidup sehat dan ada aktivitas senam setiap pagi dan sore koyoe enak banget lurrr.... Monggo seng purun ayo bareng2 diisolasi nak neng jobo golek gawean angel hawane budreg ayo lurr bareng2 diisolasi😬😅,negative,username7879,3,2020-08-03
Gimana pendapat anda slurr @username @username @username,neutral,username7880,0,2020-08-03
Follower mu nambah Mak @username 😅,neutral,username7881,0,2020-08-03
Kok rasane koyok piknik.. Ng hotel.. Ya... Haha,negative,username7882,2,2020-08-03
Malah cengar cengir jegegesan...,negative,username7883,0,2020-08-03
"Luar biasa rumah dinas, terbaiklah❣️ tetap jaga kesehatan semuanya",positive,username7884,0,2020-08-03
Terharu😭,negative,username7885,0,2020-08-04
"Ya iyalah seneng...rumdin nya bagus, asri, temennya banyak 😂. Pak wali baik ya. Alhamdulillah adik2 ini bisa sehat kembali. Semoga sehat untuk seterusnya.",positive,username7886,1,2020-08-07
"Semarang, yoh iso yoh💪",positive,username7887,2,2020-08-02
Alhamdulillah... Ndang ijo royo royo Semarang ku 😘,positive,username7888,3,2020-08-02
Semarang kamu bisa.....🤗😘,positive,username7889,1,2020-08-02
Maaf trend menurun ini apakah jumlah yg di tes tetap sama atau juga menurun jumlahnya ???,neutral,username7890,6,2020-08-02
😍🙏,positive,username7891,0,2020-08-02
avv semangadd,positive,username7892,0,2020-08-02
Ayo turun,positive,username7893,1,2020-08-02
Yoh iso yoh,positive,username7894,0,2020-08-02
Ayo...ayo....ayooo....mudun.😍,positive,username7895,0,2020-08-03
Apa krn belum ada tes lagi?,neutral,username7896,0,2020-08-03
Yoh semangatt yoh turun terus,positive,username7897,0,2020-08-03
"perlu cara khusus, untuk membuka wawasan warga tentang covid19 dan efeknya",negative,username7898,2,2020-08-02
Terharu...,positive,username7899,0,2020-08-02
Mathok min 👍😆,positive,username7900,1,2020-08-02
Bermanfaat sekali tipsnya. Seperti susu kurma yg banyak manfaatnya,positive,username7901,0,2020-08-02
Lawak lo heii,negative,username7902,0,2020-08-03
Saya boleh ketawa?😀,neutral,username7903,0,2020-08-03
Wkkkk,positive,username7904,0,2020-08-06
"Mantap min , lanjutkan 👍",positive,username7905,1,2020-08-01
Yoh iso yoh 👏,positive,username7906,0,2020-08-01
Alhamdulilah..,positive,username7907,1,2020-08-01
Alhamdulillah semoga kasusnya semakin turun per harinya.. Aamiin Ya Allah 🤲🤲,positive,username7908,3,2020-08-01
Puji Tuhan 🙏,positive,username7909,0,2020-08-01
Penggaron kidul ws zona hijau,positive,username7910,0,2020-08-01
Mau tanya itu yang turun tu meninggal apa sembuh?,negative,username7911,0,2020-08-01
Sambiroto masih stay aja 🥺🥺,negative,username7912,0,2020-08-01
Ayok semarang bisa turun tetap patuhi pratokol kesehatan nya ya,positive,username7913,0,2020-08-01
Amin terima kasih,positive,username7914,0,2020-08-01
"ayok semarang bisa,optimis",positive,username7915,0,2020-08-01
"Smoga bisa makin ditekan...jangan ada peningkatan setelah idul adha,",positive,username7916,0,2020-08-01
"Alhmdlh 🙏🙏kecamatan pedurungan semakin menyusut, smga segera zona hijau",positive,username7917,0,2020-08-01
"Selamat memasuki Bulan Kemerdekaan, semoga kita akan segera merdeka dari belenggu corona. Sejenak, Mari kita review Covid19 Kota Semarang di bulan yang baru kita lewati: Juli 2020. (1) Awal 1 Juli tercatat 636 pasien +Covid19 dalam perawatan. Dan pd akhir Juli tercatat 666. Artinya, akumulasi selama sebulan, pasien +Covid19 naik 30 pasien. (2) Dari olah data siagacorona.semarangkota.go.id, tercatat konfirmasi kasus Covid19 selama bulan Juli sbb: ⛑️ +Covid19 : 2.406 ⛑️ Sembuh : 2.143 ⛑️ Meninggal : 268 Artinya, pd bulan Juli terkonfirmasi rata-rata kasus per hari: ⛑️ +Covid19 : 78 org ⛑️ Sembuh : 69 org ⛑️ Meninggal : 9 org Secara akumulatif sejak awal April - 31 Juli, terkonfirmasi kasus : ⛑️ +Covid19 : 4.018 ⛑️ Dirawat : 632 (16%) ⛑️ Sembuh : 2.951 (73%) ⛑️ Meninggal : 435 (11%) (3) Kita perlu mengapresiasi penanganan Covid19 di Kota Semarang dengan laju kesembuhan yang signifikan. Semoga risiko kematian 10,8% dapat ditekan. Catatan: Data konfirmasi +Covid19 rata-rata hingga 78 orang per hari, menunjukan penularan Covid19 di semarang masih cukup agresif, sehingga test masif masih perlu diperluas",neutral,username7918,8,2020-08-01
Yo iso yok,positive,username7919,0,2020-08-01
Semoga kasusnya cepat menurun jaga kesehatan semuanya ❤️,positive,username7920,0,2020-08-02
Ngesrep kok nambah lagi sih 😭,negative,username7921,0,2020-08-02
Sendang mulyo semoga segera zona hijau 😭,negative,username7922,0,2020-08-02
Tetap jaga kesehatan dan beraktifitas sesuai protokol kesehatan..Kita pasti bisa,positive,username7923,0,2020-08-03
I love sate kambing,neutral,username7924,0,2020-08-03
"Mind,hr ini sabtu kl nggk berubah,, kok updatenya jumat???",neutral,username7925,1,2020-08-01
🙏🏻🙏🏻🙏🏻,positive,username7926,0,2020-08-01
😍🙏,positive,username7927,0,2020-08-01
🤘🏽🤘🏽🤘🏽 666,neutral,username7928,3,2020-08-01
Alhamdulillah turunn banyakkk,positive,username7929,0,2020-08-01
666Prince,neutral,username7930,0,2020-08-01
Angkanya bagus wkwk,positive,username7931,0,2020-08-01
Jozz....👍,positive,username7932,0,2020-08-01
Tembalang donor tertinggi,negative,username7933,0,2020-08-01
🙄,negative,username7934,0,2020-08-01
Yg sembuh ada brp sih,negative,username7935,0,2020-08-01
Semoga tiap hari bisa turun trus...aamiin🤲,positive,username7936,0,2020-08-01
Wonosari 11 jon @username,negative,username7937,0,2020-08-01
"Tembalang masih stuck disitu smoga ga nambah lagi dan bisa turun. Kemarin lusa didepan pasar meteseh liat banyak anak kecil naik kereta2an udah pada ngga pake masker, ngga berjarak pula",negative,username7938,0,2020-08-01
Alhamdulillah mijen turun👍,positive,username7939,0,2020-08-01
tembalang Jan jane do pingin mari pora .......!!!!!! wis 2 sasi jikkk panggah ajekkkk wae,negative,username7940,0,2020-08-01
"Beringin py kui kok nambah terus,ayo wong beringin sek tertip maskere Jo lali ,cuci tangan",negative,username7941,0,2020-08-01
"Semarang ,yoh iso yoh....💪💪",positive,username7942,0,2020-08-01
"Semarang kamu bisaaa......,,, semoga cepat berakhir pademi ini",positive,username7943,0,2020-08-01
@username,neutral,username7944,0,2020-08-01
Alhamdulillah turun banyak..angka cantik..yuk bisa yuk jadi 000..aamiin!,positive,username7945,0,2020-08-01
Turun tpi kok karangayu mlh tmbah banyak😭😭,negative,username7946,0,2020-08-01
666,negative,username7947,0,2020-08-02
666 The Number of The Beast ( Iron Maiden ) 🤘🤘,negative,username7948,0,2020-08-07
"kok dereng wonten peta sebaran covid19, nggih ?",neutral,username7949,1,2020-07-31
Min update nya min,neutral,username7950,0,2020-07-31
semoga lekas sembuh dan pulih kembali seperti sediakala .... aamiin,positive,username7951,0,2020-07-31
Mungkin sudah bosan 🤣🤣🤣,negative,username7952,0,2020-08-01
Semoga lekas sembuh aminnn 🙏🙏,positive,username7953,0,2020-08-07
Makasiih infonya ya minkes 😘,positive,username7954,0,2020-07-31
"Woi min,🤣 makan tongseng sma umbi2an itu rasanya gmn y? 🤣apa benar daging itu bkin hipertensi? Apa cm pengolahanya aja yg bikin hipertensi",neutral,username7955,0,2020-07-31
Terimakasih infonya bpk/ibu...,positive,username7956,0,2020-07-31
Mksh infonya slalu...mari kita sama2 berjuang....dari kita tuk kita bersama,positive,username7957,3,2020-07-30
@username @username,neutral,username7958,0,2020-07-30
Petompon 😭😭😭😭 rw brp nihh @username,negative,username7959,0,2020-07-30
Kenapa sendang mulyo naik lagi???😱😱 Kmrn udh mulai turun.. MasyaaAllah smoga segera berakhir pandemi nya.. Aamiin,negative,username7960,0,2020-07-30
Sampangan kenapa kok naik terus?,negative,username7961,0,2020-07-30
Ya Allah mlah naik lagi toh 😭😭,negative,username7962,0,2020-07-30
Semarang Barat 🤦🏻‍♀️,negative,username7963,0,2020-07-30
kok lempongsari udh gk ada .?,neutral,username7964,0,2020-07-30
Alhamdulillah jangli 0 🤲,positive,username7965,0,2020-07-30
Jatisari ... oh jatisari,negative,username7966,1,2020-07-30
Smg barat kog naik terus..😷😵,negative,username7967,0,2020-07-30
Gisikdrono... Karangayu kejar*an😭😭... smga akhr blan in menurun ya AlLah🤲🙏,negative,username7968,0,2020-07-31
Lhoo mundak meneh,negative,username7969,0,2020-07-31
Alhamdulillah wates 0,positive,username7970,0,2020-07-31
Ayo patuhi protokol kesehatan...#semaranglawancorona#semaranghebat,positive,username7971,0,2020-07-31
Belum ada update berita utk hari Jumat???,neutral,username7972,0,2020-07-31
🙏🏻🙏🏻🙏🏻,positive,username7973,0,2020-07-30
Sktar jam 15.00 d siagacorona sempet liat data yg positif 295 org..jam 16.00 liat lg uda balik spt semula.. tak pikir dlm sehari sembuh 400org tryt lg error web nya,negative,username7974,2,2020-07-29
cocoteh sukorejo 11 matane,negative,username7975,1,2020-07-29
@username,neutral,username7976,0,2020-07-29
Tambak aji nambah lagiii😭,negative,username7977,0,2020-07-29
"Beberapa hari lamper tengah dah gk ada,hari ini da lagi",negative,username7978,2,2020-07-29
"Hari ini naik 3 kasus dari kec. pedurungan rek (Kel. Muktiharjo kidus +2, kel. kalicari +1), semoga kita semua dalam perlindungan Tuhan dan selalu diberikan kesehatan. Aminnn....",positive,username7979,1,2020-07-29
"Bulustalan habis ilang,nongol lagi 😢",negative,username7980,0,2020-07-29
Alhmdllh kel.candi midun,positive,username7981,0,2020-07-29
Banyumanik naik 😭,negative,username7982,0,2020-07-29
Jatisari kmu bisa,positive,username7983,0,2020-07-29
Sambiroto_Tembalang #Maskermu_melindungimu ✊🏽,positive,username7984,0,2020-07-29
"Minkes,mau tanya,kalo di kantor kami ada yg terkonfirmasi positif,adakah protap yang harus dilaksanakan?laporan ke puskesmas ato apa gt?tks",neutral,username7985,0,2020-07-29
Ya Allah Pandean Lamper kok dadi 7😭,negative,username7986,0,2020-07-30
😮 srondol kulon kog tambah lagi jadi 6,negative,username7987,0,2020-07-30
Total positive dri awal sampe Sekarang brp yaa Semarang? Kaya data nasional gitu jadi tau sudah brp persen Yg positiv,neutral,username7988,1,2020-07-30
Alhamdulillah taakmir masjid saya sudah sepakat memotong di RPH. Lebih aman.,positive,username7989,0,2020-07-29
Terima kasih infonya,positive,username7990,0,2020-07-29
Larvasida itu untuk apa min?,neutral,username7991,0,2020-07-29
"beberapa hari saya di datangi dengan orang yang mengaku dinkes , saya ditawarin abate dengan harga 5000 / 3pcs biyasa lah saya udah paham walopun murah tetap saya ga beli 😁",neutral,username7992,0,2020-07-29
Terimakasih infonya,positive,username7993,0,2020-07-29
Kmrn min.ada ibu2 bilnge dr dinas.. . Drmh adane ank2 akhre byr 5rb buat 2 sachet,neutral,username7994,0,2020-07-29
Kami di Perkantoran BSB 1minggu yg lalu disodori kwitansi oleh 2 ibu utk membeli tp krn kami tau jd kami tidak mau. sayangnya lupa tdk kami foto kwitansinya itu .,neutral,username7995,0,2020-07-30
menurun krn sembuh apa meninggal tlg diperjelas @username,negative,username7996,0,2020-07-28
Semoga terus menurun angka kasusnya. Monggo kita teruskan kedisiplinan kita dlm menerapkan Protokol kesehatan 🙏🙏🙏,positive,username7997,2,2020-07-28
Alhamdulillah...yoh iso yoh,positive,username7998,0,2020-07-28
itu yg bilang alhamdulillah pada mikir itu turun meninggal atau sembuh ?? mikirnya sampe situ ga 😥,neutral,username7999,2,2020-07-28
"Alhamdulillah,ayo lur sehat kabeh.tapi tetep dkk Semarang jangan menurunkan kapasitas tracingnya,semakin banyak yg ditracing semakin jelas dimana penyakitnya jadi kami semakin aman.terimakasih @username @username @username dan wargi Semarang sedoyo",positive,username8000,1,2020-07-28
Semoga selalu dalam lindunganNya 🤲,positive,username8001,0,2020-07-28
@username cek Mak,neutral,username8002,0,2020-07-28
"Agar tidak salah persepsi, data yang diupdate pada pukul 16:00 wib tiap hari adalah data pasien +Covid19 (jumlah dan asal kelurahan) yang masih dalam perawatan RS, termasuk pasien dari luar Kota Semarang. Update konfirmasi kasus per hari Covid19 dapat dicek di siagacorona.semarangkota.go.id Data jam 21:00 wib hari ini, Konfirmasi Kasus Covid19 di Kota Semarang yang diolah dari sumber data siagacorona.semarangkota.go.id +Covid19 : 140 orang Sembuh : 115 orang Meninggal : 22 orang Alhamdulillah banyak yang sembuh (115), tapi masih banyak ditemukan kasus baru (140), dan cukup banyak yang meninggal (22) semoga husnul khotimah.",neutral,username8003,10,2020-07-28
Genuk mulai cerah 🙏🙏,positive,username8004,0,2020-07-28
"Semarang, yoh iso yoh💪",positive,username8005,0,2020-07-28
Terima Kasih Tuhan ❤️🙏🏻 mujizat Mu terus Terjadi Amennn 🙏🏻,positive,username8006,2,2020-07-28
Alhamdulillah wonodri sudah menurun,positive,username8007,0,2020-07-28
Ya Allah semoga kita semua diberi kesehatan keselamatan dan perlindungan dari Allah selalu Aamiin Ya Allah aamiin 🤲🙂,positive,username8008,0,2020-07-28
Mohon infonya untuk warna2 di peta artinya apa ya??,neutral,username8009,2,2020-07-28
"Alhamdulillah bisa semakin turun, bismillah lindungi kami ya Allah🙏",positive,username8010,0,2020-07-28
Bismillah semoga lekas hilang dri Semarang 💕💕,positive,username8011,1,2020-07-29
Yoh iso yoh,positive,username8012,0,2020-07-29
Semoga segera pulih Semarang ku😢😢,positive,username8013,0,2020-07-29
Semangat 💪,positive,username8014,0,2020-07-29
Warga semarang tolong kemana mana pakai masker terus ya biar cepet selesai 😇,positive,username8015,3,2020-07-29
Tembalang masih stuck disitu-situ sementara kecamatan lain yang kemarin tinggi udah menurun 😑,negative,username8016,0,2020-07-29
@username @username @username @username,neutral,username8017,0,2020-07-29
Ngaliyan knp sih😭,negative,username8018,0,2020-07-29
"Untuk wilayah sambiroto , mohon untuk bagian promkes sambiroto lebih giat lagi akan memberikan kesadaran warga sambiroto untuk selalu memakai masker. Setiap hari, warga yang saya lihat ,banyak yang blm memakai masker, wajar saja grafik sambiroto meningkat 😭 @username",neutral,username8019,0,2020-07-29
Klo g hamil bs priksa kah min ? Atau khusus bumil ?,neutral,username8020,0,2020-07-28
🙏🏻🙏🏻🙏🏻,positive,username8021,0,2020-07-28
@username,neutral,username8022,0,2020-07-28
Hepatitis B untuk apa ya? Sy hamil anak pertama gag skrining hepatitis b,neutral,username8023,0,2020-07-28
Apakah ini sm dg tes lab untuk ibu hamil yg skr dianjurkan di puskesmas?,neutral,username8024,0,2020-07-28
"Bulan depan saya baru disuruh suntik hepatitis b,..klo test lab sudah kemaren",neutral,username8025,0,2020-07-28
"Apakah berkurangnya billirubin termasuk dlm hepatitis, termasuk hepatitis a/ b/ c",neutral,username8026,0,2020-07-28
Vaksinasi utk hepatitis b namanya apa min?,neutral,username8027,0,2020-07-28
Maksudnya gimana ya min? Dkk nyediain vaksin Hepatitis buat masyarakat apa masyarakat harus vaksinasi bayar sendiri?,neutral,username8028,0,2020-07-28
"Kakakq 1 taun yg lalu meninggal krn penyakit ini, stelah berjuang sekian lama.",neutral,username8029,1,2020-07-28
Bulusan ada 3 🙄🙄🙄🙄,negative,username8030,1,2020-07-27
Huaaa Karangtempel malah nambah 😢,negative,username8031,0,2020-07-27
"sendangmulyo Tembalang, koq tetep tinggi terus ya, apa mungkin yg di RS KRMT Wongsonegoro ikut dihitung ya?",neutral,username8032,0,2020-07-27
Alhamdulillah,positive,username8033,0,2020-07-27
+luar kota 183 itu apakah pasien rujukan dr luar kota atau pendatang misal mahasiswa dll min?,neutral,username8034,0,2020-07-27
Alkhamdulillah semut mulai turun...,positive,username8035,0,2020-07-28
"Semarang, yoh iso yoh...",positive,username8036,0,2020-07-28
Tanjung mas turun banyak yah...,positive,username8037,0,2020-07-28
"semarang masih Zona merah menurut Satgas , lha ini bisa putih putih gini indikatornya beda to 😅 semarang masih ngga lepas dari zona merah oi",negative,username8038,0,2020-07-28
Ngaliyan tambah terusss...😭😭😭,negative,username8039,0,2020-07-28
Semoga pas lebaran kurban srondol wetan putih aamiin,positive,username8040,0,2020-07-28
"woy tembalang tolong lah 🙃🤦‍♀️,maskere ojo lali rekk",negative,username8041,0,2020-07-28
Kenapa turun banyak,positive,username8042,0,2020-07-28
Tembalang kpn turunnya,negative,username8043,0,2020-07-28
prekkk KONSPIRASI 🖕,negative,username8044,0,2020-07-28
srondol kulon kog ada lagi 😟,negative,username8045,0,2020-07-28
@username,neutral,username8046,1,2020-07-28
"Doanya yg kenceng biar corona segera pergi,Tuhan hanya sejauh doa.",positive,username8047,0,2020-07-28
"akang covid, kalau saya bilang turun.. turun yaa.",negative,username8048,0,2020-07-28
Semoga Corona ini cepat berlalu😢😢,positive,username8049,0,2020-07-28
Ngalian ko naik terus yg lain turun. Bringin malah nambah😑😑,negative,username8050,0,2020-07-28
Semarang semangat... Pasti bisa turun hingga 0,positive,username8051,0,2020-07-28
Ayo SMG turun terus...sehat semua dan jangan lupa jaga kesehatan teruss ya Oke siip,positive,username8052,0,2020-07-28
