username,text,likes,datetime
username,Sabtu Naik 22 minggu turun 9........masih rugi😢,0,2021-04-26
username,"ORA MUDIK, OLEH PIKNIK..😂😂",3,2021-04-26
username,"Itu dikarenakan dilarang mudik, sehingga masyarakat stress, imun turun & kasus naik...maka dr itu kebijakan pelarangan mudik thn ini perlu dikaji kembali",1,2021-04-26
username,Libur idul fitri 2020 dilarang mudik tuh min....tetep naik kan...wong saya kejebak di jatim pas itu ga bs pulang...padahal kerjaan di jateng...rumah di jateng...untung kantor baik,1,2021-04-26
username,Kok aneh ya....tahun lalu dilarang mudik....kok bisa naik ya...kemarin awal tahun januari sampe februari tdk ada acara mudik lonjakan besar...sampe Lockdown se Jawa bali,1,2021-04-26
username,"Mohon pencerahannya min, kalo idul fitri lebih besar kenaikannya kenapa libur nataru grafiknya lebih tinggi drpda idul fitri???",0,2021-04-26
username,Mksh infonya.....Jangan kendor...tetap smangat...ayo pasti bisa.....jangan lengah...tetap waspada...perjalanan masih jauh....ayo...smangat jaga stamina n kesehatan dr diri kita sendiri 🙏🙏🙏 tuk kita bersama,0,2021-04-26
username,Min turunkan lg min,1,2021-04-26
username,Klo satu provinsi cm 2jm perjalanan msh boleh mudik? Untuk bis AKDP dan trans jateng msh beroperasi ga saat hari H nya?,0,2021-04-26
username,"Admin, mau bertanya kalau daftar vaksin drive thrunya cuma 1 lansia saja bagaimana? Soalnya di link pendaftaran harus 2 lansia, bagaimana solusinya ya? Mohon di balas, terima kasih 🙏",0,2021-04-26
username,😢merambat nambah terus,0,2021-04-26
username,Butuh berapa enum min?,0,2021-04-26
username,Min. Yg bener terakhir tgl 28 apa 30 ? Saya dpt pamflet yg tgl 30 soalnya 😢,0,2021-04-26
username,Tetap semangat...ayo taati prokes.Semarang pasti bisa.🙏🙏🙏,0,2021-04-26
username,Kalo yg mudik pada dtg terus mau naik brp kasus lagi,0,2021-04-26
username,@username @username @username,0,2021-04-26
username,"Racun drakor smp ke kantor ya min, semoga mamahku di bag.yankes gag nonton min , belbahaya..",0,2021-04-27
username,Mksh infonya....ayo smangat jaga stamina.....jaga kesehatan dng baik....jangan kendor..jangan lengah..pasti bisa.....awali dr diri sendiri....saling mengingatkan...tetap patuhi prokes dengan baik.....🙏🙏🙏.,1,2021-04-27
username,"Ijin share ya, Min 🙏",0,2021-04-27
username,"Naik turun balance di angka masuk 10 keluar 10 , yg 300an ajek dari bulan kemarin , sirkulasinya gimana ya sbnernya ?",0,2021-04-27
username,@username dichek ulang dong kak isi grafisnya. Di grafik itu ga ada penggambaran kenaikan setelah Idul Fitri tahun lalu.. Mustinya kalo mau bikin ulasan itu ttg kenaikan kejadian setelah Nataru.. Dihapus aja min isi kontennya keliru... @username,0,2021-04-27
username,"@username @username ... hi minnn, kapan e sertifikat tante saya bisa terbit ya. VAKSIN 1 : 9MAR, VAKSIN 2 : 6APR, bareng ama suami TAPI sertifikat tante saya sampai sekarang gak muncul2. Saya ditanyain terus ama sepug gini, gimana jawab nya ? KAKAK, ADIK, IPAR semua yg sudah divaksin udh dapat di hari yang sama saat divaksib, HANYA tinggal tante saya seorang 😭😭😭😭😭😭😭... para sedulur ada yg ngalami juga ? Saya sudah usaha beberapa kali email2 an dengan pedulilindungi tapi diminta menunggu dan menunggu lagi",1,2021-04-27
username,Naek lagi😮,1,2021-04-28
username,Naek lgi?????yg dah vaksin jgn ngrasa kebal dan abai prokes donk.dah sthun covid lho....prokes yg bner jd Qt cpet BBS dr covid.tlg donx jgn pda rame2 bukber.....,2,2021-04-28
username,"Coba deh kalau malam jalan jalan, angkringan , kopi,toko baju ramai konde...terkesan dibiarkan banyak yang lapor ya dicuekin aja....jangan kaget kalau nambah terus, gak usah mudik mudikan, belum lebaran aja kerumunan dibiarkan saja .... @username",4,2021-04-28
username,Lha kok naik lagi....,1,2021-04-28
username,Euforia merasa sdh vaksin,2,2021-04-28
username,Tlohosarikulon...ngeri tambahnya,0,2021-04-28
username,Mksh infonya.....ayo tetap smangat...tuk slalu cerewet...saling mengingatkan...jangan lengah....tetap n wajib ikuti prokes dengan baik...mari kita mulai dr keluarga kita masing2....pasti bisa....ayo jangan kendor....ini blm slesai...perjalanan masih panjang...🙏🙏🙏,2,2021-04-28
username,"Masyarakat mulai abai trhdp prokes, dimana2 rame bukber tanpa dibatasi😢",4,2021-04-28
username,"Naik lagi 😢, prokesnya di longgarin aja terus.",3,2021-04-28
username,"Tahun kemarin saya berhasil kasih pengertian ke semua ART saya utk tdk mudik dlu,dan mrka semua bisa ngerti. Tpi thn ini saya gagal kasih pengertian ke mereka min...mereka ngeyel tetep minta mudik lebih awal...hadeeeeeuh",0,2021-04-28
username,Knp naik lg min...,2,2021-04-28
username,tetep mudik,0,2021-04-28
username,Mksh infonya....Ayo tetap smangat slalu...jaga stamina...jangan lengah n jangan kendor....pasti bisa. Tetap n wajib ikuti prokes dengan baik....🙏🙏🙏,0,2021-04-28
username,Kalau piknik boleh ga min?,0,2021-04-28
username,Disapa dong komentar pertama min😍selamat pagi.. sehat selalu ya🤗💪👌,1,2021-04-28
username,Kabarnya Sampangan ada klaster takziah yg 25org terpapar covid19 kok di tabel ini cuma 7 org,1,2021-04-28
username,"Nak sing kerja disalatiga piye... Soale libur kerja kan h-1. Malah ada info kerja hr raya ttp masuk. Keluar masuk salatiga semarang, smrg salatiga piye min?",1,2021-04-29
username,Heleh percuma di larang mudik tapi mall buka. Mending KUMPUL KELUARGA drpd KUMPUL MALL. Kluari SOLUSI . 2021 TETAP PULANG KAMPUNG,6,2021-04-29
username,"Semoga bukan hanya wacana saja tapi beneran terealisasi, jangan sampai ada ASN atau Non ASN yg mnta surat ijin dinas luar kota tapi nyatanya piknik 😂😂😂",3,2021-04-29
username,Kl misalnya rumah nya semarang bekerja di jkt n tiap.minggu biasanya pulang gmn ini apakah tetap dianggap mereka mudik atau gmn ya,0,2021-04-29
username,Klo dari semarang ke kendal ga boleh juga ?,0,2021-04-29
username,"Mboten mudik tapi dateng semarang sami kumpal kumpul fota foto kruntelan, hadewh kadang bikin esmosi, kita udah tertib disiplin yg lainnya pada begitu",2,2021-04-29
username,Lhadalah Karangtempel kok nambah 😢 sebelah mana ituuu?,0,2021-04-29
username,walah.. sukorejo mundak meneh 😢,0,2021-04-29
username,"Sukorejo ngebom lg,,🤔",0,2021-04-29
username,"Berjubel di toko pakaian tlogosari,smw jln rame org kluar tak bermasker,yg jual takjilpun tak bermasker",0,2021-04-29
username,"Pagi, mau tanya DKK Semarang, kalau dinyatakan positif covid trs mau isolasi di rumah dinas gimana caranya ya, terima kasih",0,2021-04-29
username,"Peraturan dibuat, klo ga ada pengawasan n penegakannya, percuma saja. Tahun lalu juga banyak yg lolos.... RT/RW diminta melaporkan jg apa ya benar2 lapor?",5,2021-04-29
username,ini udh pengumuman apa blm ya min?,0,2021-04-29
username,"Min, mau tanya donk, sebelum Ramadhan kemarin ada lomba dan sosialisasi tentang safety community yang diadakan DKK bekerjasama dengan PMI dan Karangtaruna , apakah sudah ada hasil nya , temen2 dari karangtaruna pada menunggu nunggu hasilnya 😍😍",0,2021-04-29
username,sepertinya perlu PPKM lagi sampai kasus terkonfirmasi dibawah 50,2,2021-04-30
username,"Sptnya org kemana2 udh tanpa masker 😓,",0,2021-04-30
username,"Prokesnya di kendorin lagi, kerumunan dilanjutkan terus, maskernya ga usah dipakai. Satgas nya males keliling mungkin buat kasih tindakan, makanya naik dan prokesnya longgar.",1,2021-04-30
username,Ko naik lg min..,0,2021-04-30
username,yes peraturan dibuat percuma msh ada yg mudik ...lbh baik dibolehin mudik toh setahun cm sekali sungkem ortu dimoment yg ditunggu2..,0,2021-04-30
username,"Mksh infonya.....Ayuk jangan kendor....jangan lengah. Kita blm slesai lho....perjalanan msh panjang....mulai dr diri kita n keluarga...berbagi tuk sesama...tetap n wajib tuk ikuti prokes dengan baik n benar, jaga stamina n kesehatan....pasti bisa....🙏🙏🙏",0,2021-04-30
username,tes genose C19 bisa dilakukan dimana?,0,2021-04-30
username,Orang tua saya usia 58th 5bln...belum.bisa ikut ya min @username ...karena lansia 2 sekitar rmh sudah vaksin di RW/puskesmas ...🙏,1,2021-04-30
username,Min...tinggal di semarang tapi ktp luar semarang blm bisa ya?,0,2021-04-30
username,Kalau vaksin ke 2 bisa ngga min ? Kemarin bawa 3 lansia vaksin pertama,0,2021-04-30
username,"Waduh min, mertua dua2 nya dah divaksin lengkap Ki .. sak RT juga dah diboyong ke prpp ...terus q kudu nyulik lansia sopo min?? Q Yo pengen di vaksin",0,2021-04-30
username,@username,0,2021-05-01
username,"Min kluster di kecamatan Ngaliyan , apakah paling banyak di perumahan-perumahan? Mohon info",0,2021-05-01
username,"Krapyak : Rabu 0, Kamis 2, Jumat 0... ?",1,2021-05-01
username,"Min tanya dong.. Saya dpt notif dr gojek. Driver siap divaksin. Segera datang ke faskes terdekat. Saya dtng ke puskesmas ditolak. Suruh ke PRPP. Sampe PRPP ditolak juga. Katanya cuma melayani lansia, pengajar dan BUMN. Akhir ny pulang dg kecewa. Kira2 buat driver ojek online kpn min. Kita kan pelayanan publik juga. Trimaksh 🙏🏻🙏🏻",2,2021-05-01
username,Utk pramuniaga minimarket dan driver ojol sudah divaksin min??,1,2021-05-01
username,Logikanya apa dilarang mudik? Tapi tempat wisata dibuka? Ini logika yg bagaimana?,0,2021-05-01
username,Ini udah hari Sabtu. Data hari Jumat belom apload,0,2021-05-01
username,Kategori lansia itu umur >= 60 th. Betul ga min?,0,2021-05-02
username,👍🏻👍🏻,1,2021-05-02
username,Puji Tuhan...mlorot👏👏👏,1,2021-05-02
username,Mksh infonya.....Ayo yuk.....tetap ikuti prokes dng baik.....jangan kendor...jangan lengah....awali dr diri sendiri....ayo...pasti bisa 🙏🙏🙏,1,2021-05-02
username,Semarang zona apa?,1,2021-05-02
username,Selamat Pagii .. Saya warga Semarang Barat mau bertanya mengenai vaksin untuk saya umur 27th . karna untuk persyaratan kerja di luar negri apa sudah bisa ya ?? karena deadline berangkat saya akhir Mei .. Mohon bantuannya karna kemarin ke PRPP tp ditolak 🙏🙏🙏 untuk surat edaran dari perusahaan mengenai mandatory diwajibkan untuk vaksin saya juga sudah ada . Trimakasih sebelumnya 🙏,0,2021-05-02
username,"@username @username @username @username Sudah vaksin sejak 09Maret tapi sertifikat masih belum dapat juga. Cek faskes diminta ke pedulilindungi, disuruh tunggu berbulan2 belum keluar juga niy sertifikatnya..................",0,2021-05-02
username,Ktp pendamping kabupaten smg bukan kota smg boleh.?,0,2021-05-03
username,"@username bila memang surat keterangan dari faskes dah cukup valid, harus disosialisasikan. Bayangin aja semua orang disekitarnya yg udah divaksin pada punya sertifikat, namanya juga lansia, beliau jadi keder kok beliau seorangan yg gak dapat.",0,2021-05-03
username,"Bersama kita lawan covid-19 demi semarang lebih baik, yoh iso yoh prokesnya jangan sampai kendor.",0,2021-05-03
username,"Dengan fikiran dan hati yang senang serta keimanan yang kuat, insyaalloh semua akan tercukupi, naah dari itu timbul imun yang stabil. Di Ramadhan ini juga penguatan fisik diuji, tubuh di detoksifikasi dan iman di gembleng.",2,2021-05-03
username,Semoga angkanya semakin turun dan vaksinasinya bisa di maksimalkan 👍 tetep jaga prokes ya guys terutama yang lagi desak2 kan di mall untuk membeli kebutuhan lebaran 😄,0,2021-05-03
username,"Alhamdulillah menurun lg, tetap mematuhi prokes yaa lur supaya semakin menurun",0,2021-05-03
username,Mksh infonya.....ayo tetap smangat ya...jangan bosan tuk slalu mengingatkan...tetap ikuti prokes dng baik....kita pasti bisa. Jangan kendor...jangan lengah....ini semua tuk kita bersama.....jaga stamina ya...🙏🙏🙏,0,2021-05-03
username,Puji Tuhan....mlorot lagi.ayo tetap jaga dgn prokes Semarang pasti bisa.👏👏👏,0,2021-05-03
username,Yooosh .... Kita bisa menekan Covid 19.,0,2021-05-03
username,Smp kapan ya min?,0,2021-05-03
username,"Min saya sdh dfr a.n saya sndiri, lalu ibu saya jg sdh saya dfrr. Tp ketika saya input NIK ibu saya selaku lansia yg diajak (didampingi) kok ga bs terus dg notif belum terdaftar?",0,2021-05-03
username,Mau tanya ktpnya kabupaten semarang...boleh nggak ?,0,2021-05-03
username,"Bila ktp lansia dan pendamping kabupaten smrg , bukan kota smg , boleh ikutk kah?",0,2021-05-03
username,"Bahagia bersamamu min, ... Buka bersama kalau tempatnya di masjid itu saya ok, bawa takjil masing2 ... Ibadah tenang, tepat waktu, kebersihan terjamin, insyaalloh di ridloi Alloh Subhanahuwata'alla, dan menjaga protokol kesehatan .",0,2021-05-04
username,Buka2an bersama min,0,2021-05-04
username,"Semoga curva di Semarang semakin turun.. Walau kota2 lain byk yg naik, tetap prokes",0,2021-05-04
username,"Data di sini turun terus. Tp knapa data di pusat, Semarang masuk zona merah lagi??? Mana yg bener nih....",0,2021-05-04
username,💪🙏,0,2021-05-04
username,Puji Tuhan mlorot lg....Semarang bisa.ayo tetap prokes.....👏👏👏👏,0,2021-05-04
username,@username iki ris jajal nggo ibukmu,0,2021-05-04
username,Mksh infonya.....yuk jangan kendor...jangan lengah....ini blm slesai...ingat prokes..wajib. jaga stamina n kesehatan. Ayo...pasti bisa...🙏🙏🙏,0,2021-05-04
username,Bismillah turun terus sampai nol.,0,2021-05-04
username,😍👏👏👏,0,2021-05-04
username,Semoga tetap turun terus,0,2021-05-04
username,"Pokoke prokesnya jangan sampai kendor, sering2 patroli itu satgasnya.",3,2021-05-04
username,Semoga covid cepet berlalu,1,2021-05-04
username,Barakallahfiiumrik😍,0,2021-05-04
username,Utk program 2 lansia 1 pendamping di balaikota. Ktp kami semua kabupaten semarang bisa ikut ya?,0,2021-05-04
username,"@username pagi min. untuk vaksin 2 saya kan di PRPP semarang juga ya, tgl 15 dan dimajukan jadi 11/12 mei ini. apakah bisa saya tidak sesuai jadwal? saya bekerja di semarang tapi tinggalnya di bekasi. jadi skrg sedang di bekasi. rencana kembali setelah pembatasan mudik selesai, berarti diatas tgl 24, ini tetap bisa vaksin kan ya?",1,2021-05-04
username,Bahagian bersamanya min 😂😂,0,2021-05-05
username,Bahagia dan sehat bersamamu..😍😍,0,2021-05-05
username,Semoga ini segera berakhir... Ya Allah sang pemilik bumi dan isinya... Lindungi kami dari wabah apapun yang ada di bumi ini... Singkirkan COVID-19 dari bumi manapun khususnya Indonesia wabil khusus kota Semarang.. 🙌🙌🙌,2,2021-05-05
username,Mulai naik lagi..😢..,0,2021-05-05
username,"Naik naik kepuncak gunung, kayaknya stuck di 300 😂😂. Turun cuma bentar naik lagi.",0,2021-05-05
username,Mksh infonya.....ayo....tetap jaga stamina...jangan kendor..jangan lengah....blm slesai...ayo pasti bisa.....🙏🙏🙏,0,2021-05-05
username,Kalibanteng kulon naek itu sblh mana ya,0,2021-05-05
username,Naik lagi.........,0,2021-05-05
username,"Pagi Min, Mau nanya, kapan vaksin utk umkm dimulai ya? @username @username @username",0,2021-05-06
username,Mantap dari 4 naik jd 13 😌🙄😭,1,2021-05-06
username,Sendangmulyo oh sendangmulyo😢,0,2021-05-06
username,Tembalang wahhhh.....😮😮😮😮,0,2021-05-06
username,Apa benar kabupaten semarang dan salatiga kembali masuk ke zona merah,0,2021-05-06
username,Ayo....tetap smangat.....dr kita tuk kita bersama...jangan lengah...jangan kendor...pasti bisa....jaga stamina semuanya...tetap n wajib ikuti prokes dengan baik....ayo....pasti bisa..🙏🙏🙏,2,2021-05-06
username,Tembalang itu benar jadi 38?,0,2021-05-06
username,"Kalo warga semarang, tapi kerja luar kota, dan mudik sebulan sekali, apakah tetap hrs isi juga min? @username",0,2021-05-06
username,"membangongkan dan gak habis thinking... yg katanya wilyh aglomerasi alias mudik lokal gak boleh lah, boleh tp hanya untuk kerja lah, akan tetapi beritanya masih simpang nyiur melambai...",0,2021-05-06
username,"Mudah2 an kita selalu di lindungi Tuhan yang Maha Kuasa, insya Alloh wabah ini akan segera berlalu. Selalu optimis dalam hidup ikuti semua aturan, mudah2an semua aman",3,2021-05-06
username,"Klau k jogya hanya utk urus pajak kendaraan apa yg hrs di persiapkan,secara situasi sedang membingungkan",0,2021-05-06
username,Cara sign up di data pendatang gimana ya min?,0,2021-05-06
username,"min, kalo kesana langsung membawa 2 lansia boleh nggak?",0,2021-05-06
username,Ini sampe kapan ya min ?,0,2021-05-06
username,ini kok kec tembalang merah dan sendagmulyo kok banyak...apa solusinya ya???,0,2021-05-07
username,Bringin kmrn 1 skrg 7 😢,0,2021-05-07
username,Yoh tembalang iso yoh 👏👏👏,1,2021-05-07
username,😢 naik lagi 😭😭😭,0,2021-05-07
username,Salam sehat sll,0,2021-05-07
username,Sendangmulyo ini kok langganan yaa.. banyak terus.. hiks😢,0,2021-05-07
username,Mksh infonya......ayo...sama2 jangan bosan tuk saling mengingatkan....tetap ikuti prokes dengan baik....jaga stamina n kesehatan...jangan kendor...jangan lengah...pasti bisa...ayo....🙏🙏🙏,0,2021-05-07
username,Betul dok kandanane angel,0,2021-05-07
username,Mantaph,0,2021-05-07
username,"Minkes tnya donk,suami saya terdaftar vaksin BUMN,hrs ny tgl 12 april kmrn,tp baru diberitahukan kmrn,bisa kah menyusul?",0,2021-05-07
username,"Allahumma Inni, A'udzubika Min Jahdil-Bala'i, Wa Darakisy-Syaqa'i, Wa Suu'i-l-Qadha'i, Wa Syamatatil-A'daa'i.""",0,2021-05-07
username,Cepat membaik,0,2021-05-07
username,Smua tempat makan penuh... orang udh bosan ma covid ..😢😢,0,2021-05-07
username,"Allahumma Inni, A'udzubika Min Jahdil-Bala'i, Wa Darakisy-Syaqa'i, Wa Suu'i-l-Qadha'i, Wa Syamatatil-A'daa'i.""",0,2021-05-07
username,Naik lg min...😮,0,2021-05-08
username,Masyarakat kota Semarang agar waspada dg kecenderungan peningkatan penderita Covid 19. Indonesia jangan menjadi India ke-2.,1,2021-05-08
username,Yg masih membandel silahkan..semoga kalian sehat semua . #Salam sehat..Aamiin,3,2021-05-09
username,Wingi ketemuan saiki gur iso sawang2an soko kadohan...ropopo lek minkes seng penting kaben sehat lan aman...salam minkes👏,1,2021-05-09
username,"Intinya bukan mudik tapi mencegah penularan covid....tapi masalahnya kalau mudik dilarang kenapa toko toko baju yang uyel uyelan,angkringan yang rampai tanpa jaga jarak DIBIARKAN saja tiap malam ? Gak percaya coba ke tlogosari !!!! Mudik dilarang tapi kerumunan dibiarkan kan telo tenan",1,2021-05-09
username,"Mudik ga mudik ttp naik kan,,sama aja,,wong mall2 masih muntel gitu😢😢",3,2021-05-09
username,"Mudik dilarang, tapi mall buka, even2 di mall diperbolehkan, ngadain acara festival atau apalah kmrn di kota lama, tempat hiburan masih buka, dan contoh yg paling simple orang beli takjil berkerumun berjubel bikin jalanan macet hehehe. Satu sisi diketatkan, tapi sisi yg lain longgar sekali. Miris jadinya kalau lihat ketimpangan itu. Semoga pandemi ini segera berakhir. Biar semua lapisan masyarakat bisa berkegiatan dengan leluasa, perekonomian makin membaik.",3,2021-05-09
username,Naik terus,1,2021-05-09
username,Tambah naik,1,2021-05-09
username,Ya Allah.....naik bnyk😢,0,2021-05-09
username,Mulai naek lagii.. 😢😢,0,2021-05-09
username,Yoh sendangmulyo iso yoh 👏👏👏,0,2021-05-09
username,"Berkerumunnya d banyakin lagi itu, ga usah pakai prokes2an.",0,2021-05-09
username,Efek baju baru.. #sehatsehatsehat,0,2021-05-09
username,Mall2 penuh sesak ...bgm ini....kesadaran masyarakat mulai berkurang.....,0,2021-05-09
username,No comment lah ndak ngeluu,0,2021-05-09
username,Buuummmm,0,2021-05-09
username,@username,0,2021-05-09
username,This one @username,0,2021-05-09
username,"Ayo, Dinkes mulai follow up lagi, jangan sampai jadi seperti india. Masyarakat pun semakin ngelunjak karena kebijakan yg ngalor ngidul,",0,2021-05-09
username,😂,0,2021-05-10
username,@username,0,2021-05-10
username,"Sedih lah, tahun lalu udah gak mudik tahun ini dilarang mudik alasannya mencegah penyebaran tapi pemerintah membiarkan kerumunan, orang berjubel beli baju dibiarkan saja.....ngloroke ati thok, kae delok tlogosari yen bengi ruwet",0,2021-05-10
username,Berkebun aja yuk di rumah,0,2021-05-10
username,Lebaran di rumah saja... Sambil lihat TV ditemani aneka jajanan yang ada... Nasi pecel...,1,2021-05-10
username,Sendangmulyo masih tertinggi😢😢😢,1,2021-05-10
username,"Smg barat turun terus, biasanya rekor, minimal runner-up 😅",1,2021-05-10
username,Mksh infonya....smoga semuanya segra membaik. Mari kita mulai dr diri kita sendiri.....sbg contoh yg tetap patuhi prokes dng baik n jaga stamina....jangan kendor n jangan bosan...tuk saling mengingatkan....pasti bisa 🙏🙏🙏,2,2021-05-10
username,2 kali puasa 2 kali lebaran abang gak pulang pulang.....semoga gak jadi bang toyib 3 kali lebaran....ayo Indonesia kita bisa...jaga imun..disiplin prokes..ingat 5 M,3,2021-05-10
username,Ngeceprus..,0,2021-05-10
username,Menkes Semarang Anjen juoss😂,0,2021-05-10
username,Yg Wonosari satu keluarga lima orang tetangga ku positif covid 19,0,2021-05-11
username,Dikandani do sok kuat yo ngene ki,2,2021-05-11
username,eh nongol lagi min?padahal dah lama banget ngga nongol ada apa gerangan min😂😂😂,1,2021-05-11
username,"Pemerintah harus tegas,dan masyarakat juga harus bijak, dan sudah banyak kerumunan dan tdk pakai masker lagi",2,2021-05-11
username,"cluster mudik atau cluster umpel2an beli baju lebaran nih?..klo dari cluster mudik nah kan,ndableg sih..lebaran diisolasi kan😢",0,2021-05-11
username,"Satgas covid pada kemana nih, pasti lg sibuk ngurusin penyekatan. Sampai lupa tegakan prokes di wilayah masing2, masyarakate podo ndablek.",2,2021-05-11
username,Wuihhh...naik lagi ????,1,2021-05-11
username,"Angel dikandani, taun ngarep yo iso tetep ky ngene. Terus terusno wae ndableg e",1,2021-05-11
username,au ah kemana2 rame 😂,1,2021-05-11
username,Mundak dikala lengah,1,2021-05-11
username,Duh... munggah akeh meneh lur..,0,2021-05-11
username,Lebaran virtual meh sungkem sujud Ng wong tuwo piye hehehehe,0,2021-05-11
username,Beringin klaster apa min?,2,2021-05-11
username,"Lhaiske kok bisa naik, pasar mall semua nya rame tim satgas waspada awasi mall pasar tempat rame lainnya",1,2021-05-11
username,Bubakan mijen langsung 3 banyak pendatang😢😢 bumil kayak aku gini takut banget kemana mana😢,4,2021-05-11
username,"Parah coba cek dimall ,banyak masker dikewer didagu tuh rumongso pengen adu sakti,coba cek ditlogosari ngeri orange tdk podo takut penjual makanan+orang dijalan lebih hepi ngerokok daripada taati prokes.",4,2021-05-11
username,😢😢😢 pie do ra disiplin blas..,4,2021-05-11
username,"tidak usah saling menyalahkan,bina diri sendiri.disipilinin aja diri sendiri dan keluarga.apa yg kita lakukan dan apa yg orang lain lakukan kita gtw tujuannya.blm tentu ndak disiplin langsung kena.belum tentu disiplin jg kena.mulailah dr diri sendiri.yg suka nyalahin kadang jg masih ke mall ke tempat wisata.Wallahu a'lam lebih baik mendekat sama Allah muhasabah diri jangan sok pintar. kita jg gtw yg nulis angka sambil ngekek².yg ngisi angka sambil makan burger haha hidup sekali jng merasa beban banget mikirin hal² yg diluar batas kemampuan kita.❤️",5,2021-05-11
username,Naiknya banyak sekali😭,5,2021-05-11
username,Smoga cepet turun ya 🙏🙏🙏 Gusti njagani Semarangku 🙏,7,2021-05-11
username,"Habis lebaran sepertinya akan semakin banyak 😭 semakin banyak kerumunan di toko, mall.. banyak juga yg nekat mudik pdhl sudah dilarang demi kebaikan bersama 😓",9,2021-05-11
username,"Temenku 2 minggu yg lalu swab test di 3 tempat yg berbeda dalam 1 hari , abis dr rs ke 1 , trs ke 2 dan ke 3, dia ga kmna2 dlu, dan hasilnya itu 2 negatif 1 positif , yg jd pertanyaan , alat swab test itu 100 persen akurat gak sih",12,2021-05-11
username,lebaran saja belum.. kok kasus sudah naik lagi ya...?? mohon satgas covid jangan fokus ke penyekatan mudik.. tapi lihat juga berjubelnya orang di pertokoan baju.. pasar dll...,14,2021-05-11
username,Untuk pendaftaran pramuniaga lewat mana ya min? Di data ke mall atau online? Mohon info ya min.. Terimakasih,0,2021-05-11
username,Saat nya di rumah saja... Keluar klo pas perlu saja 😓😓,3,2021-05-11
username,Naiknyaa langsung,4,2021-05-11
username,Bringin ko😢,0,2021-05-12
username,"Yuk jangan lengah biarkan kota lain pd mudik, warga semarang tertib yuk",1,2021-05-12
username,"Mksh infonya.....ayo semuanya jangan kendor....jangan lupa...ini blm slesai....jangan lengah, pasti bisa....awali dr diri kita sendiri tuk sesama....jaga stamina n kesehatan....🙏🙏🙏",2,2021-05-12
username,Yoh sendangmulyo iso yoh 👏👏👏,1,2021-05-12
username,Lebaran virtual @username 😂,0,2021-05-12
username,buset munggah e kok ngeri,1,2021-05-12
username,"Yuk sekarang usia non lansia dijadwalkan vaksinnya, min",1,2021-05-12
username,Ngaliyan rekor 😵,0,2021-05-12
username,Apakah sdh ada info utk umum ya...,0,2021-05-13
username,"Aamin semoga semua nya sehat selalu,Allah jauhkan dari musibah covid",1,2021-05-13
username,Selamat Hari Raya Idul Fitri 1 Syawal 1442H Minal Aidzin wal Faizin Mohon Maaf Lahir dan Batin 🙏,0,2021-05-13
username,❤️,1,2021-05-13
username,"Selamat lebaran pak. Maaf mau tanya,daerah rumah saya tu kalau tiap pagi tercium bau tidak enak seperti bau sampah pak. Kata ibu saya krn org membuang limbah didaerah sekitar. Sudah dilaporkan beberapa kali ke pak RT dan sempat tidak tercium baunya tapi selama puasa ini kok tercium lagi pak. Kira2 harus lapornya kemana ya pak? Mengganggu sekali soalnya. Terimakasih",3,2021-05-13
username,🙏,0,2021-05-14
username,"Jabungan nambah banyak paak , mohon dikarantinaa , banyak yang sakit",2,2021-05-14
username,Mksh infonya.....Ayo...tetap smangat pasti bisa....tetap ikuti prokes dng baik....jangan kendor....jaga stamina...jangan lengah...jaga kesehatan....🙏🙏🙏,2,2021-05-14
username,❤️smoga turun trus yoo,0,2021-05-14
username,Lah.. Semarang barat rekor lg 😵 pdhl udh lama ndak nangkring di rekor & runner-up 😢,1,2021-05-14
username,apakah yg dibuka utk umum seluruh kota semarang atau tertentu saja..?,0,2021-05-14
username,Mudhun terus. Tp ngprank pora kie...😢,2,2021-05-15
username,"Semoga minggu dpn tdk ada kenaikan. Meskipun ada larangan mudik, banyak jg yg nekat. Semoga tdk muncul klaster liburan lg..",0,2021-05-15
username,Yooh isoo yooohhh,0,2021-05-15
username,"Selamat idul Fitri bagi yang merayakan nya, mohon maaf lahir batin 🙏😀",0,2021-05-15
username,Amin 🙏😇,0,2021-05-15
username,"Min, kalau pra-lansia boleh tidak min?",0,2021-05-16
username,Bawa lansia 1 ber- ktp beda tp masih wilayah semarang bisa??,0,2021-05-16
username,Kalau cuma ngantar 1 lansia saja utk bisa divaksin bisakah?Yg non lansia tdk divaksin tdk apa2.🙏,0,2021-05-16
username,Boleh gak langsung datang ke puskesmas tanpa hrs daftar dulu?,0,2021-05-16
username,"Ibu saya sebulan lalu sudah vaksin 1 di prpp, untuk vaksin ke duanya nunggu panggilan atau bagaimana ya?",0,2021-05-16
username,Harus ber ktp semarang?,0,2021-05-16
username,Vaksin utk non lansia syaratnya harus bawa 2 lansia. Kalo sodara dan tetangga lansia sdh vaksin gimana dong...apa ditolak?,0,2021-05-16
username,"Mksh infonya.....ayo tetap jaga stamina dng baik...tetap ikuti prokes dng benar...jangan lengah...jangan kendor.....ayo..pasti bisa.,.🙏🙏🙏",1,2021-05-16
username,Puskesmas yang di daerah mangkang bisa kah?,0,2021-05-16
username,Min. Ini berarti non lansia dapat melakukan vaksin asal membawa 2 orang lansia? Atau gymn y?,1,2021-05-16
