text,label,username,likes,datetime
Min update min info covid yg Senin min 🙏🙏🙏,neutral,username5845,0,2020-08-24
"Sy sdh daftar 3 in 1 dan berhasil tapi di puskesmas krobokan koq ditolak ya min @username katanya gak berlaku. Hrs bawa lansia. Sdh saya tunjukkan flyer ini ,kata petugasnya tanya aja sama yg buat flyer. Gimana pak @username,",negative,username5846,2,2021-06-12
Data sebaran covid 19 utk hari ini koq gak ada??,negative,username5847,1,2020-06-09
hayah munggah maneh 😢,neutral,username5848,0,2021-04-21
sukorejo ki ajeg 4 ket bulan wingi,negative,username5849,0,2020-07-22
👏,neutral,username5850,0,2021-03-04
Update hari ini belum nggih,neutral,username5851,1,2020-06-17
"Halo min, temen saya positiv covid -19 per hari ini. Posisi tinggal di kos. Apakah ada tempat karantina? Prosedurnya gimana? Konsdisi sekarang demam. Mohon bantuan info jika ada yang tahu ya temen2,",neutral,username5852,0,2021-06-14
semoga wabah ini cepat berakhir..,positive,username5853,0,2020-06-28
"kuota pendaftaran dah habis??,",negative,username5854,0,2021-06-09
Mksh infonya.....ayo....tetap jaga stamina...jangan kendor..jangan lengah....blm slesai...ayo pasti bisa.....🙏🙏🙏,positive,username5855,0,2021-05-05
Srondol kulon sehat kabeh.....amin....,positive,username5856,0,2020-09-30
"Lebih baik judul infografisnya diganti jd ""Data Kasus Covid-19 Aktif Kota Semarang"" biar masyarakat bacanya clear. Gausah pake tanda asterik *) ""Kasus COVID-19 belum sembuh"" segala di bawah itu. Tambahin info data jumlah kumulatif positif Covid-19 sekalian kalo perlu.",negative,username5857,0,2020-09-01
Sendangmulyo mundhak meneh ig,neutral,username5858,1,2021-04-06
"Jaga jarak,cuci tangan dengan air mengalir+sabun dan slalu pake masker...",positive,username5859,0,2020-07-26
"Dan dari sekian komen kalian terabaikan oleh dkk wkwk,",neutral,username5860,0,2021-06-15
"??,",positive,username5861,0,2021-06-04
"Seger banget min, pa lagi kalo hujan bikin anget",neutral,username5862,0,2020-11-03
Lho jangan naik lagi donggg,negative,username5863,0,2020-10-28
Alhamdulillah Tlogosari kulon berkurang yang semula 11 menjadi 4.,positive,username5864,0,2020-06-10
"Kalau boleh tahu, Pemkot Semarang tiap hari test PCR berapa ribu spesimen ? Atau yg sakit aja yang ditest",neutral,username5865,0,2020-08-12
Mksh infonya....tetap jaga stamina...jaga kesehatan baik2....jangan bosan tuk saling mengingatkan.....🙏🙏🙏,positive,username5866,3,2021-01-03
Amiin,positive,username5867,0,2020-08-03
"Padahal udah mau mulai kegiatan kuliahnya, mau plng kesemarang. Tapi kok kasusnya malah naik gini😢😢😢😢",negative,username5868,0,2020-06-28
"Untuk yang sudah terdaftar dari pihak publik pariwisata cek statusnya gmn ya lur?,",neutral,username5869,0,2021-06-11
Pemkot kurang tegas,negative,username5870,1,2021-05-27
"Temenku 2 minggu yg lalu swab test di 3 tempat yg berbeda dalam 1 hari , abis dr rs ke 1 , trs ke 2 dan ke 3, dia ga kmna2 dlu, dan hasilnya itu 2 negatif 1 positif , yg jd pertanyaan , alat swab test itu 100 persen akurat gak sih",neutral,username5871,12,2021-05-11
@username valentino rossi,neutral,username5872,0,2020-09-14
@username,neutral,username5873,0,2020-09-20
Tante Sita @username   @username ,neutral,username5874,1,2021-06-21
Kira2 bisa menyentuh angka 900 gak ya?🤔,neutral,username5875,0,2020-12-24
Manyaran kt nya cluster pondok pesantren? Apa benar? Wah skrg kog naik trus,negative,username5876,0,2020-10-06
Aku malah penasaran jarak antara swab pertama dan kedua brp hari..karna utk dnyatakan sembuh btuh 2x swab dg hasil negatif,neutral,username5877,1,2020-07-11
"Acara lancar, tanpa kerumunan ????,",positive,username5878,0,2021-06-15
"Gak bisa kalau cuma himbauan, harus ada tindakan yg tegas,, gak semua bs jalanin protokol kesehatan min",positive,username5879,0,2020-07-08
"Min, kalau misal masyarakat umum dapat antreannya vaksin gratis sekitar april 21 - april 22, apakah memungkinkan untuk ""mempercepat"" lewat jalur berbayar? Apakah tersedia dosisnya? Mohon infonya, maturnuwun🙏",neutral,username5880,0,2021-01-09
"seperti huruf ""W""",neutral,username5881,0,2020-07-19
Lahh too 😷😷,negative,username5882,1,2021-01-20
Mksh infonya....jangan bosan ya tuk slalu saling mengingatkan n jaga stamina.....ini semua tuk kita bersama...ayo..pasti bisa...,positive,username5883,4,2020-11-04
Salam sehat danSukses selalu bu dokter cantiq @username 😍,neutral,username5884,1,2020-10-17
Data dobillllll d tutup2i ,negative,username5885,0,2021-06-21
"Ayo....ayo...tingkatkan jaga jkesehatannya, SMG pasti bisa zona hijau",positive,username5886,0,2020-09-11
"Semarang barat rekor lg.. Org2 di krapyak dan sekitarnya udh pada ndak pakai masker.. 😷 pakainya klo pas naik motor.. Bakul2 jg ndak udh ndak Maskeran, los kabeh",neutral,username5887,2,2021-04-15
Boleh ga minta mati secara medis.background tak ada kerja dantak ada uang buat biaya hidup.mohon jawabannya.serius,negative,username5888,2,2021-01-02
marai emosi cuk corona😡😡,negative,username5889,0,2020-12-03
"Untuk chat WA, apakah ada batasan jam kerja?,",neutral,username5890,0,2021-06-23
Come on 🙌🙌,positive,username5891,0,2021-03-07
"Turun??,",positive,username5892,0,2021-06-14
Astofirwohaladim semarang barat peringkat 2 ngeri skli.. beri lah perlindungan untuk smua org ayo smngat jgn lpa menyerah.. jga stamina minum vitamin mkan tratur🙏🙏,positive,username5893,1,2021-01-14
😭😭,negative,username5894,0,2020-10-06
Purwosari (Smg Utara)tambah lagi....,neutral,username5895,0,2021-05-19
Krapyak tiap hr nambah terus... 😔😔,negative,username5896,0,2020-09-04
Tanjungmas slur @username,neutral,username5897,0,2020-06-25
lha kok naik 😂,neutral,username5898,0,2021-03-01
Sembar top score apa karena kebanyakan ikan paus ya ? Sembar dengan ngalian bertetangga ...😥,negative,username5899,0,2020-08-30
Thanks min info. nya. Dari kemarin bertanya tanya knp belum dpt jadwal pdhl sudah terdaftar. ini ya jawabannya. 🙏,positive,username5900,1,2021-03-31
"Sendangmulyo terdepan ??. Ora gumun. Do nyepeleke prokes. Kalau kena jangan salahkan pemkot / pemerintah / nakes !!!,",negative,username5901,12,2021-06-14
Ayoo semarang tengah isoh yo.. mudun sitik2 lah angger ojo nambah,positive,username5902,0,2020-09-03
"Luar kota ngapain si di smg??,",negative,username5903,4,2021-06-19
Smpe kapan ya target pelayan publik >50th slesai..dan kapan sisanya?prioritas untuk kategori apalagi?,neutral,username5904,0,2021-04-01
Okay,positive,username5905,1,2020-07-21
⬅️ Nahhh... 👍 Bener iki videone sing iki. Sangat selaras dengan kampanye protokol kesehatan... 😍😍,positive,username5906,0,2020-09-04
😷😷😷😷😷😷😷,negative,username5907,0,2021-01-17
"Untuk memutus rantai penyebaran kita harus kompak lur, selalu terapkan protokol kesehatan, kita bisa selalu produkstif dan selalu sehat lur , Semarang BISA ❤️❤️❤️",positive,username5908,2,2020-07-11
Saya daftarkan suami saya bisa tapi saya daftar sendiri kok gak bisa ya bilangny maaf no nik dan kk yg and masukkan tidak sesuai ,negative,username5909,0,2021-06-22
"Amiin,gbu🙏",positive,username5910,1,2020-12-24
Min tulung kui seng pit2an dikosek wae..wes numpak e neng tengah dalan alon sisan..ngko nek mati ditabrak seng disalahke seng nabrak..tapi seng pit2an pekok2 sumpahhh..tlong minn makasih,negative,username5911,3,2020-06-09
Biar lebih waspada Dan tidak terjadi kepanikan,positive,username5912,0,2020-06-04
UHC : universal health coverage,neutral,username5913,0,2021-05-21
"@username vaksin lansia pertama mulai lagi kapan min? Untuk yg sudah dapat sms, tapi ketika dtg lokasi faskes katanya ditutup sementara olej DKK",neutral,username5914,0,2021-03-15
Kasus corona melonjak terus.... 😂😂😂,negative,username5915,3,2020-11-29
Semog pndemi ini cpt berlalu..Aamiin,positive,username5916,0,2021-01-01
Pasar pagi kranggan blm d Tes nich.... Klonpaginberjubel... Apalagi warna daerah kranggan byk yg positif,negative,username5917,0,2020-06-24
"Isi ulang air minum yang franchise itu min karyawannya sering tidak pakai masker,",negative,username5918,1,2021-06-13
Alhamdulillah.....ayo kel.banyumanik bisa turun🙌🙌🙌,positive,username5919,0,2021-02-09
"Akhirnya setelah beberapa hari turun juga...ayok pasti bisa turun lagi,",positive,username5920,3,2021-06-23
Mending di buat psbb aja kayak jkt pas itu min,negative,username5921,0,2020-07-05
Mantap,positive,username5922,0,2020-07-22
Bisa minta tolong cek dm min. Trims @username,neutral,username5923,0,2020-04-20
😢😱,neutral,username5924,1,2021-05-27
La trus pusat dpt data dr mana jal,negative,username5925,0,2020-09-09
Alhamdulillah,positive,username5926,0,2021-03-17
"Duluuu, terdeteksi positif trus di tracing.- Kalau sekarang,tes antigen masuk di pasaran,orang tes positif,diam-diam saja bagaimana tracingnya?",neutral,username5927,1,2020-12-28
semoga setelah imlek nggak nanjak lagi grafiknya,positive,username5928,0,2021-02-02
Semua harus di prpp atau masih bisa di puskesmas terdekat min ?,neutral,username5929,0,2021-03-24
Semoga semakin membaik LG.. perlahan2 tapi pasti.. 👏👏👏👏,positive,username5930,0,2021-03-04
"Udah daftar lwt online blm ada respon ya pak/buk ? Sy datang lgsung RS 2x ktnya habis, suruh bsk datang jam 6 pagi. Udh smp dsana ktnya habis lg . Ty RT ktnya dftr online 😢😢",neutral,username5931,0,2021-03-06
"Semarang bisa semarang hebat.🔥🔥🔥. Pak walkot ibu wawalkot selamat bekerja . Buat tenaga medis terima kasih perjuangan luar biasa kalian . ""Saat badai telah berakhir,akan muncul langit yang indah""",positive,username5932,0,2020-06-15
Sudah daftar tapi belum dapet balesannya kak...terus gimana?boleh langsung dateng ga? ,neutral,username5933,0,2021-06-22
"Kok teng tv diberitakno malih Semarang punya kasus tertingi se tanah air, kados pundi Min? Nopo data sing jarene ajrng direkon kolo emben dereng saged klop?",neutral,username5934,4,2020-09-08
"Ngaliyen pie le arep mudun, warung kopi ben bengi rapet rak berjarak.. 😢😢😢",negative,username5935,1,2021-04-19
👏👏 go go semarang angka covid trs turun....gedawang udah ga ada ❤️,positive,username5936,3,2021-03-11
Daerah nya semua Jawa tengah atau khusus Semarang... ,neutral,username5937,1,2021-06-21
"Harus sering razia masker di berbagai lokasi ,untuk mencegah penularan,masih banyak yg melanggar,min. Kalo jarang dirazia ,aturan akan sering dilanggar.",negative,username5938,9,2020-08-29
"Min, ktp luar semarang tapi kerja di semarang apakah bisa.",neutral,username5939,0,2021-05-21
"Ckckckckckcc cc t,",neutral,username5940,0,2021-06-10
"Knpa tlogosari kulon gk d tutup aja dlu smentara,soalnya tambah parah bgt,",negative,username5941,0,2021-06-24
Tembalang memerah..,negative,username5942,0,2021-06-04
😘😘,positive,username5943,0,2020-10-21
Jateng naik 1222 org 14 november(sabtu)...semarang malah turun 46 org ❤️❤️ kota mana y yg nambah banyak?...semoga corona cpt berlalu,positive,username5944,1,2020-11-15
AB bisa min,neutral,username5945,2,2020-06-14
"Saya sampai sekarang masih gagal faham baca tabel ini...maav, kurang informatif",negative,username5946,1,2020-09-02
Vaksinasi utk hepatitis b namanya apa min?,neutral,username5947,0,2020-07-28
Kalau naik BRT gmn Min? Tiap brgkt kerja naik trans Semarang,neutral,username5948,0,2020-07-15
"Alhamdulillah.....yuks turun lagi yuk,",positive,username5949,0,2021-06-23
"Alhamdulillah ... ojo kendor Prokesnya.. maturnuwun Pak Wali ... ??,",positive,username5950,4,2021-06-23
Jgn cuman tenaga kesehatan nya aja yg berjuang. Alangkah baiknya juga masyarakatnya. Ayoooo ikut berjuang bersama melawan covid-19!,positive,username5951,8,2020-06-11
"naik,naik ke puncak gunung...hadeeehhh....😂",negative,username5952,0,2021-03-06
"Solusine py mind, dodol wes sepi and susah ngene, solusinya apa",negative,username5953,0,2020-09-24
"stayy healthyyyy @username @username @username,",positive,username5954,2,2021-06-07
Karangmalang ada waduh,negative,username5955,1,2020-07-13
Naik turun terus ya lhuuurrr .. kapan selesainya yaAllah 😭,negative,username5956,1,2020-09-25
Budiikkk ini turun pada sembuh apa meninggal kira2nya @username,negative,username5957,0,2020-06-13
"ben tak takon meneh, lha kon sabar terus jarene arep digawekke regulasi yg baru, tp rung ada kejelasan, sementara di faskes lain sdh ada yg mulai..... jadi, vaksin cvd19 untuk lansia caranya daftar dulu di link yg sempat diposting di feed tapi terus ditake down ituuuu.... ataukah datang langsung ke faskes yg ditunjuk mimin @username @username 🙏",neutral,username5958,0,2021-03-01
Ini pakai gula merah apa gula pasir yo..ket diatas gula merah kok cara masaknya pakai gula pasir..,neutral,username5959,2,2020-11-03
"Aku was-was tiap kali nemenin suami kontrol rutin ke rumah sakit. Soalnya pernah loh, perawatnya bilang ke keluarga pasien bahwa bapaknya terduga covid. Nah, kok keluarga yg anter gak diswab semua ya 🤔",negative,username5960,0,2020-12-31
udah daftar via link buat ortu dr awal maret tp sampe skrg g ada balesan... daftar lg... g ada balesan lg... gmn min??apa mst ke faskes.nya lsg???,neutral,username5961,0,2021-03-11
"Tetap semanga, tetap patuhi PROKES, ayo semarang pasti bisa",positive,username5962,0,2021-03-08
Sendangmulyo masih tinggi 😭😭😭,negative,username5963,1,2021-01-05
Yoh iso yoh. Semarang sembuh 💪💪,positive,username5964,1,2020-06-15
"Gayam, tugu, gununpati satu digit",negative,username5965,0,2020-08-31
"Jadi zona kuning apakah krn dibanding dengan daerah lain kah?seperti kudus dll yg jauh lbh banyak dari semarang.,",neutral,username5966,0,2021-06-08
@username @username @username mohon dibantu patroli gabungan penegakan prokes di Kelurahan Panggung Lor.. terimakasih,neutral,username5967,0,2021-04-06
Saya brusan dpt jadwal vaksinasi. Faskes pedurungan itu lokasinya dimana ya? ?? ,neutral,username5968,0,2021-06-22
"Serius tanyak min...itu genuk kenapa ""mbludak"" ya..?? Bisa dijelaskan?? Apakah faktor ""3 perusahaan""??",negative,username5969,1,2020-07-10
"Sdh lebih dari 1000 msh zona oranye ya...sblm nya 900 an sdh zona merah..apa standarnya dturunkan ya,",neutral,username5970,0,2021-06-10
Min . Konsul dokter yang di wa dijawab paling cepat brapa hari ya ? 😔,negative,username5971,0,2020-03-28
"Yang terpenting kesadaran diri aja,kalo mau aman ya tetap makan di rumah. Pilih tempat makan jg hati2 yg bnr2 terjamin protokol covidnya. Kalo sudah makan di luar ya tau diri lah jangan boyongan,jangan merasa lu satu keluarga makan ditempat umum aman,justru kerumunan itu yg berbahaya. Pesan online pun jg hati2 aman gak cara packing dan membawanya dibungkus pake apa dan bagaimana perlakuanya. Toh skrg byk resto yg sdh tanpa kantong plastik sesuai anjuran perwali. Ribet kan..??? Makanya lebih aman ya makan dirumah aja,kalo pesan online ya pilih yg bener2 jamin protokol covidnya bisa dipercaya.",positive,username5972,0,2020-09-25
"Muncul lagi, info data dari pusat di post oleh solopos.com",neutral,username5973,4,2020-09-18
"Bneran gak tuh?? Kmrn saudra perempuanku d cap positif corona tp knp suami & anak""nya gak terkena jug ya??😂😂😂 padahal 1 rmh n tdurnya jug 1 kamar",neutral,username5974,0,2020-12-06
Puji Tuhan semakin turun...... Semarang bisa 👏👏👏,positive,username5975,0,2021-02-16
Ngeriiiiii,neutral,username5976,0,2021-06-03
Pedurungan mudun iwk,positive,username5977,0,2020-06-28
"alhamdulillah,,,",positive,username5978,1,2021-01-25
"Semangat ?? tim nakes dan semua .. ayo tulung do dijogo.. ojo sampe keluargamu genti seng nompo nasib diadohi tonggo, dinyinyiri, diuneke seng keno musibah keluargamu seng ngkon jogo mbe ngrumati kok tonggone.. ojo samoe genti keluargamu seng ngerasake getire suasana mencekam saben wayah² krungu , delok, mantengi ambulance melbu metu gentenan lan antri... ??,",positive,username5979,1,2021-06-16
888 Waooo angkanya yg bagusss 000 👍👍🙏🙏,negative,username5980,0,2020-12-26
❤️,positive,username5981,0,2020-12-23
Jadwal swab ke 2 -ke swab ke 3 berapa hari @username mohon kam segera di tangani jangan di tunda2 karna keluarga kami berpisah dengan anak nya setiap malam anaknya mennagis 😭😭 @username @username @username,negative,username5982,0,2020-09-19
"harusnya jgn senang dulu dgn angka turun.. karena bisa byk hal sebabnya, sembuh banyak (syukurlah), atau amit2 meninggal byk, atau lebih amit2 lagi testnya berkurang.. akan lebih baik jika ditambahin 1 slide, utk data naik turunnya, data jumlah test, positivity rate.. jangan bilang diwebsite ada ya 🙏",negative,username5983,3,2021-01-26
Wohh manyaran cluster apa lagi. Oktober kemaren pondok pesantren Ldii apa masih berlanjut.,neutral,username5984,1,2020-11-09
Vaksin non asn kapan min,neutral,username5985,0,2021-04-01
naek lg 😑😑😑,negative,username5986,0,2020-07-26
Jateng selalu no 2 nasional kasus penambahan covid gimana pak gub?,neutral,username5987,0,2020-12-09
Kalo lagi hamil boleh di vaksin gag min ?? ,neutral,username5988,0,2021-06-22
Alhamdulillah turun trs,positive,username5989,1,2021-03-02
😂,neutral,username5990,0,2021-02-23
"Kapan bali ku nak ngene lurr.. Kangen balek semarang??????,",negative,username5991,0,2021-06-07
"Min td ada info dr group RT klo mulai umur 18 thn udh bisa vaksin, benar apa hoax min ,??,",neutral,username5992,0,2021-06-14
"Bentar bentar kemarin data naik signifikan bgtt, sekarang anjlok turun hampir sama. Ini kesalahan data atau gimana ya 😭😭 mana saya tau, saya kan kentang 😭",negative,username5993,0,2020-10-07
Seseorang yg darah tinggi apakah dpt vaksin ?,neutral,username5994,0,2021-01-23
😰,neutral,username5995,1,2021-05-31
Min Mohon infonya cara pindah BPJS mandiri ke UHC @username .,neutral,username5996,0,2021-06-21
"berdoa sama2,lur..biar d akhir bln ni grafiknya mulai turun & trs turun sampe nol kasus ya,Amin.",positive,username5997,0,2020-07-08
Kok kembali ...merah2?,negative,username5998,0,2020-09-27
"Min ada yg blng bs langsung ke puskesmas untuk divaksin, lha yg bener yg mana ya min, dftar aja blm dpt balesan, orangtua saya nungguin blsan2an eh ternyata ada yg blng langsung dtng bisa, kshan lansia min kalau modelnya cpt2an dtng gt",neutral,username5999,1,2021-03-07
Ngene og sekolahan meh bukak...,negative,username6000,5,2020-11-30
Update data nya mana min 🙏,neutral,username6001,0,2021-05-30
SIAP MIN SIAP. MIMIN JAGA KESEHATAN NGGIH 🥀,positive,username6002,0,2020-06-24
Puji Tuhan menurun lagi..,positive,username6003,2,2021-02-27
Puji Tuhan udah menurun🙏🙏,positive,username6004,0,2021-01-24
"Min, tolong cek DM saya ya. Terimakasih",neutral,username6005,0,2021-05-17
🤣🤣🤣,positive,username6006,0,2020-07-28
kapan semua ini selesai???? pak @username tolong pakk...kami sudah LELAHHHH😭😭😭😭😭,negative,username6007,0,2021-01-08
Angkanya bagus wkwk,positive,username6008,0,2020-08-01
"Nggonku yo akeh jebule @username,",negative,username6009,0,2021-06-24
Sosialisasi kan terus PROTOKOLER KESEHATAN ke SEMUA WARGA MASYARAKAT SEMARANG RAYA 🙏🙏🙏,positive,username6010,0,2020-07-16
"Jos tenan kotaku, Losss.... Wes ra do nganggep corona, pokoke angger rong di tapok corona gak bakal percoyo. Rasane yo jengkel delok wong do war wer ra nganggo masker, ra patuhi protokol. Kene ngati2 tp seng liyane, tanggane, koncone do kemaki ra wedi corona. Semangat warga semarang kita pasti bisa mencapai 1.000 lanjutkan!!! Wes angel angel....",negative,username6011,4,2020-11-11
"@username , mau tanya hasil swab sy, tgl 6 juni 2020 di rumdin walikota. Sampai skrg sy tdk dikasih tau hasilnya, tolong dong di wa kan. Makasih",neutral,username6012,0,2020-07-17
makin bnyk akronim,neutral,username6013,0,2021-03-07
"Daerah genuk, trimulyo, genuk indah mati listrik sdh 2 hari min. Gak ada air bersih, blm ada bantuan jga min",neutral,username6014,0,2021-02-07
"Makasih min sudah diupload,semoga turunnn ...biar normal lagi..dah bertahan ga keluar rumah kalo ga penting....semangat ...",positive,username6015,2,2020-09-18
@username,neutral,username6016,0,2020-07-20
Susah di buka pendaftarannya mas broio ,negative,username6017,0,2021-06-22
"Mungkin efek dr mereka2 yg bebas cipika cipiki, dan salam salaman ketika hari raya ?? serta memiliki mindset: ""ahh keluarga sendiri kok, ahh saudara sendiri kok..aman lahh"" ??",neutral,username6018,21,2021-06-22
"Min kapan pelaksanaan vaksinasi pra lansia di faskes ngesrep, sdh daftar victori dr awal sampe saat ini kok blm dpt jadwal..,",negative,username6019,0,2021-06-09
Puji Tuhan mugas berkurang 😭🙏 semoga berkurangnya krn sembuh 😭😭,positive,username6020,0,2020-09-28
Alhamdulillah turunn banyakkk 👏👏,positive,username6021,0,2020-07-23
"Min, ktp luar semarang bisa pakai surat domisili? Saya daftar untuk orang tua umur 50th ke atas di victori, dapatnya masih yg 3in1..,",neutral,username6022,0,2021-06-09
"Tetap dengan prokes ,,, semoga semakin turuuun",positive,username6023,1,2021-03-27
😍🙏,positive,username6024,0,2020-08-02
"Semakin byk dites semakin naik kasus, semakin ga dites, semakin turun. Alias ga ketauan. Kyke ngunu",negative,username6025,0,2020-10-27
Kok tmbh naik piye jal...,negative,username6026,0,2020-11-11
Jangan lupa konsumsi SOP Subarashi dan Utsukushhii untuk menjaga daya tahan tubuh dan menjadi awet muda 🤠,neutral,username6027,0,2021-04-06
@username,neutral,username6028,1,2020-12-10
"Ijin bertanya mimin kalau mau isoman di Rumdin bagaimana cara dan prosedurnya jih biar masyarkat umum bs mengerti suwun,",neutral,username6029,0,2021-06-07
"Ada klaster baru apa min, yg di semarang barat nambah byk 😱",negative,username6030,2,2020-09-29
Waduh pedurungan merah sekali,negative,username6031,1,2020-12-02
kesel aku cuk😡,negative,username6032,1,2020-12-06
"Jangan lelah utk saling mendukung, jangan lelah utk tetap jaga protokoler kebersihan.",positive,username6033,0,2020-06-11
Alhamdulillah turun .. 🙏 semoga bisa turun lagii🙏🙏🙏🙏,positive,username6034,2,2020-07-13
@username,neutral,username6035,0,2020-08-03
"waduh ada apa dg kalipancur min.. cluster mana ya, semoga corona cepat menghilang, kasihan anak2 udh mulai bosan dan jenuh pengen ke sekolah..",positive,username6036,0,2020-10-22
👌👍🙏,positive,username6037,0,2020-12-19
Mantep lur... ❤️❤️,positive,username6038,0,2020-06-25
Iki lho mbol @username,neutral,username6039,2,2020-08-20
Puji Tuhan.....sdh kepala 3,positive,username6040,0,2021-03-05
@username,neutral,username6041,0,2020-06-06
"Kadang suka bingung, semisal baru kmrn kecamatan A 1 orang, terus hari ini sudah nggak ada. Itu maksudnya sehari udh sembuh apa gimana mekanisme datanya ya?",neutral,username6042,0,2020-09-18
Kalau terlambat apakah bisa ikut hari berikutnya?,neutral,username6043,0,2021-03-26
"Semua terhalang karena covid...tapi banyak yg tidak mentaati prokes..contoh nya tonggoku..klau dtang ke rumah ku gk pernah pkai masker..kandanane ndablek..??,",negative,username6044,3,2021-06-05
"Gak ada tempat duduk buat nunggu, langsung balik 🤣",negative,username6045,0,2021-02-23
UHC itu apa singkatan nya..kok pd tanya ndak di jawab...,neutral,username6046,0,2021-05-21
"?? Cepat pulih kota Semarang ??,",positive,username6047,4,2021-06-07
"@username nih,",neutral,username6048,0,2021-06-23
ini kok kec tembalang merah dan sendagmulyo kok banyak...apa solusinya ya???,neutral,username6049,0,2021-05-07
Semoga turun terus,positive,username6050,1,2021-02-16
"Mau tanya kenapa data positif yg luar kota dimasukkan, apakah ini warga yg tinggal di semarang atau pasien rujukan sehingga data positif di semarang semakin tinggi, krn saya lihat pertambahan positif covid 19 untuk warga semarang sedikit drpd yg luar kota, mohon petunjuk min",neutral,username6051,0,2020-07-03
@username,neutral,username6052,0,2020-06-05
sendangmulyo tak beranjak dr 20-an,negative,username6053,0,2021-02-07
"Alhamdulillah, semoga terus berangsur turun. 🙏",positive,username6054,1,2021-01-10
Bukatkan tekad. Pasti bisa berhenti. 💪💪💪👍👍👍,positive,username6055,0,2021-06-01
Masyarakat kota Semarang agar waspada dg kecenderungan peningkatan penderita Covid 19. Indonesia jangan menjadi India ke-2.,positive,username6056,1,2021-05-08
"Kok datanya aneh... kelurahan Tugurejo hari senin ada 1, hari Selasa ilang, trs knp hari rabu muncul lagi??? Datanya ga valid nih...",negative,username6057,2,2020-06-25
bersyukur semoga turun terus 🙏,positive,username6058,1,2021-01-26
Mudun yoh mudun... Semangaatt,neutral,username6059,0,2020-10-13
"Alhamdulillah..... seneeeeng bgttt.. ??????,",positive,username6060,1,2021-06-23
"Sing penting Semarang raya segera PKM ketat agar masyarakat patuhi aturan pemerintah setempat, agar virus Corona ini segera berakhir lama"" sudah bosan di rumah pengen piknik. @username @username @username @username @username @username @username",positive,username6061,1,2021-01-08
Krobokan dan tawangmas nggak ada lagi. Semoga saja karena sembuh...,positive,username6062,0,2020-07-15
Semoga segera mereda amin 😭,positive,username6063,1,2020-05-23
Saatnya nyonto pulisi india ikiii..... Ora maskeran sabeti penjalin. Josss.,negative,username6064,1,2020-12-30
"Lhaiske kok bisa naik, pasar mall semua nya rame tim satgas waspada awasi mall pasar tempat rame lainnya",neutral,username6065,1,2021-05-11
"Ijeh ono seng orak percoyo coped po rak yoo,, dolanan data,, menaikkan anggaran,, bisnis,, dkknyaa??,",negative,username6066,0,2021-06-20
Wkwkwkwk Kranggan asa 4 orang yg (+) edunnn @username @username,neutral,username6067,1,2020-12-01
@username,neutral,username6068,0,2021-02-05
"Lo mind,ng kalenderku kok dinone mggu oral setu. Opo wes brubah to mind??",neutral,username6069,0,2020-11-29
"@username @username @username pak minta tolong untuk warga khususnya di Kelurahan Sembungharjo yang masih beraktifitas di lingkungan rumah atau lingkungan kampung tetapi mereka belum memiliki kesadaran menggunakan masker mohon dihimbau kembali, karena masih banyak warga yang sakit batuk pilek namun tidak menggunakan masker dan hanya menganggap bahwa mereka batuk pilek biasa padahal beberapa menunjukkan gejala yang mengarah ke COVID 19, cenderung malas untuk test SWEB karena takut atau terkendala biaya padahal jika mereka di SWEB mereka bisa mengetahui lebih awal penyakit batuk pileknya di sebabkan karena covid 19 atau karena virus flue biasa dan mereka yang memiliki gejala batuk pilek sudah berminggu minggu masih beraktifitas di luar rumah seperti biasa tanpa memakai masker (contoh aktifitas belanja atau jual beli sayuran, serta aktifitas warga yang mengobrol tanpa menggunakan masker padahal hal tersebut sangat rentan sekali untuk penyebaran virus COVID 19) mohon untuk ketegasan dari setiap RT dan RW untuk mengumpulkan data siapa2 saja warga yang sakit batuk pilek demi kenyamananyan bersama, dan di lalukan test SWEB masall secara gratis untuk mengurangi penyebaran virus COVID 19 terima kasih,",neutral,username6070,1,2021-06-21
"Kudu PPKM maneh min..pembatasan jam malam....byk yg TDK pake masker ....,",negative,username6071,14,2021-06-13
😍,neutral,username6072,0,2021-02-19
Tapi stok vaksin masih kan min...gmn klo misal sampai sana tau2 habis stoknya😢,neutral,username6073,0,2021-04-20
Maaf bpk..kok kalian pada bingung....santai ajha bpk....,neutral,username6074,0,2020-12-30
Halah...,negative,username6075,0,2020-11-07
Wah mulai naik lagi nih....,negative,username6076,1,2021-02-13
Urgent,neutral,username6077,0,2021-01-15
"sudah vaksin lengkap, tpi masih ada yg positif covid 19, gimana nih??,",neutral,username6078,0,2021-06-07
"Aamin semoga semua nya sehat selalu,Allah jauhkan dari musibah covid",positive,username6079,1,2021-05-13
Tanjungmas semakin hri semakin naik.😣,negative,username6080,1,2020-06-28
@username Munggah Mudun koyok Rego Endog ayam😁😁😁😁... Kapan mosting pasien Corona seng mari??? Ben do rak panik dewe-dewe... Sekali-kali rak usah update data Corona jajal😁,negative,username6081,0,2020-07-13
Alhamdulillah bringin aman 😊🙏,positive,username6082,0,2020-06-04
Alhamdulillah,positive,username6083,3,2020-12-06
@username,neutral,username6084,0,2020-07-21
Semoga data nya akurat. Ayo semangat melawan Corona @username,positive,username6085,1,2021-02-18
Duh... munggah akeh meneh lur..,neutral,username6086,0,2021-05-11
